player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
32,35998350.0000,32813777.0000,1207245.0000,152598.0119,94.5072,3998900,17995050.0000,16590758.0000,486950.0000,62373.4405,94.9023,6001100,18003300.0000,16223019.0000,720295.0000,90224.5714,94.1123,114234,1021
327,35998929.0000,32829685.0000,1192155.0000,141123.5817,94.5079,3999286,17996787.0000,16600455.0000,479730.0000,55881.2040,94.9069,6000714,18002142.0000,16229230.0000,712425.0000,85242.3777,94.1091,114431,987
752,36002952.0000,32842366.0000,1183405.0000,133677.7083,94.5083,4001968,18008856.0000,16622627.0000,469735.0000,52909.0774,94.9109,5998032,17994096.0000,16219739.0000,713670.0000,80768.6310,94.1054,114788,961
692,36001420.5000,32826906.0000,1197425.0000,144753.5038,94.5083,4000947,18004261.5000,16607572.0000,474185.0000,54561.1905,94.8762,5999053,17997159.0000,16219334.0000,723240.0000,90192.3133,94.1403,114715,1005
494,36001572.0000,32825143.0000,1199465.0000,140136.8079,94.5087,4001048,18004716.0000,16601276.0000,486165.0000,53867.8631,94.9054,5998952,17996856.0000,16223867.0000,713300.0000,86268.9448,94.1118,114913,1001
259,35998110.0000,32819882.0000,1201820.0000,145387.6905,94.5097,3998740,17994330.0000,16604033.0000,477200.0000,57940.5417,94.9256,6001260,18003780.0000,16215849.0000,724620.0000,87447.1488,94.0940,114570,995
505,35996812.5000,32829857.0000,1190695.0000,140222.7560,94.5099,3997875,17990437.5000,16597545.0000,469140.0000,52875.5000,94.8653,6002125,18006375.0000,16232312.0000,721555.0000,87347.2560,94.1548,114740,979
71,35998740.0000,32838222.0000,1184180.0000,138713.9307,94.5100,3999160,17996220.0000,16603006.0000,476990.0000,61123.1034,94.9088,6000840,18002520.0000,16235216.0000,707190.0000,77590.8274,94.1113,115396,964
686,35995735.5000,32813152.0000,1206600.0000,143717.1488,94.5105,3997157,17987206.5000,16587732.0000,487370.0000,60917.3631,94.9291,6002843,18008529.0000,16225420.0000,719230.0000,82799.7857,94.0924,114789,998
399,36003109.5000,32836030.0000,1190730.0000,146959.5774,94.5106,4002073,18009328.5000,16612659.0000,485985.0000,64152.7798,94.9433,5997927,17993781.0000,16223371.0000,704745.0000,82806.7976,94.0776,114973,987
47,36006865.5000,32828594.0000,1202000.0000,143250.0000,94.5114,4004577,18020596.5000,16633103.0000,495915.0000,61089.5476,95.0524,5995423,17986269.0000,16195491.0000,706085.0000,82160.4524,93.9693,114683,997
