player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
61,388264.5000,359312.0000,15400.0000,574.3458,96.5095,14401,194413.5000,181102.0000,5410.0000,137.7029,95.9357,21539,193851.0000,178210.0000,9990.0000,436.6429,97.0849,1620,12
455,388219.5000,359976.0000,14705.0000,838.9529,96.5127,14391,194278.5000,181846.0000,4980.0000,92.1429,96.1640,21549,193941.0000,178130.0000,9725.0000,746.8101,96.8619,1620,9
55,388507.5000,360285.0000,14695.0000,1512.5867,96.5181,14455,195142.5000,182645.0000,5415.0000,292.5000,96.3706,21485,193365.0000,177640.0000,9280.0000,1220.0867,96.6669,1620,10
67,388372.5000,359923.0000,14930.0000,564.6364,96.5189,14425,194737.5000,182261.0000,6295.0000,287.4432,96.8257,21515,193635.0000,177662.0000,8635.0000,277.1932,96.2104,1620,10
454,388309.5000,360686.0000,14115.0000,1520.9545,96.5212,14411,194548.5000,182315.0000,5195.0000,1077.5000,96.3821,21529,193761.0000,178371.0000,8920.0000,443.4545,96.6608,1620,8
622,388809.0000,360856.0000,14440.0000,709.9700,96.5245,14522,196047.0000,184057.0000,5840.0000,215.7168,96.8630,21418,192762.0000,176799.0000,8600.0000,494.2532,96.1803,1620,9
113,387981.0000,359773.0000,14730.0000,2486.3295,96.5261,14338,193563.0000,180951.0000,6055.0000,316.0795,96.6125,21602,194418.0000,178822.0000,8675.0000,2170.2500,96.4401,1620,10
476,387976.5000,360232.0000,14270.0000,851.2403,96.5270,14337,193549.5000,181478.0000,4850.0000,34.7727,96.2689,21603,194427.0000,178754.0000,9420.0000,816.4675,96.7839,1620,9
238,388894.5000,361175.0000,14235.0000,1097.2817,96.5326,14541,196303.5000,184490.0000,5445.0000,58.8799,96.7558,21399,192591.0000,176685.0000,8790.0000,1038.4018,96.3051,1620,10
306,388813.5000,361481.0000,13855.0000,798.1818,96.5337,14523,196060.5000,184367.0000,5510.0000,105.6250,96.8461,21417,192753.0000,177114.0000,8345.0000,692.5568,96.2159,1620,8
146,387949.5000,360229.0000,14280.0000,1332.4193,96.5355,14331,193468.5000,181554.0000,4535.0000,134.2143,96.1857,21609,194481.0000,178675.0000,9745.0000,1198.2050,96.8835,1620,10
763,387400.5000,359031.0000,14955.0000,1225.9107,96.5373,14209,191821.5000,179258.0000,6365.0000,545.2857,96.7686,21731,195579.0000,179773.0000,8590.0000,680.6250,96.3104,1620,12
280,388530.0000,360425.0000,14655.0000,1229.3127,96.5382,14460,195210.0000,182661.0000,5150.0000,173.4815,96.2097,21480,193320.0000,177764.0000,9505.0000,1055.8312,96.8700,1620,10
130,387841.5000,360487.0000,13930.0000,971.1364,96.5387,14307,193144.5000,181813.0000,4215.0000,90.0000,96.3155,21633,194697.0000,178674.0000,9715.0000,881.1364,96.7601,1620,9
840,388341.0000,359551.0000,15375.0000,555.6786,96.5456,14418,194643.0000,181579.0000,7210.0000,321.6868,96.9924,21522,193698.0000,177972.0000,8165.0000,233.9918,96.0965,1620,11
237,387778.5000,360468.0000,13915.0000,855.9055,96.5456,14293,192955.5000,181072.0000,5715.0000,280.1912,96.8031,21647,194823.0000,179396.0000,8200.0000,575.7143,96.2905,1620,9
775,388912.5000,362026.0000,13465.0000,689.4126,96.5490,14545,196357.5000,185411.0000,5570.0000,392.1818,97.2619,21395,192555.0000,176615.0000,7895.0000,297.2308,95.8220,1620,9
234,387180.0000,360141.0000,13680.0000,1445.8189,96.5497,14160,191160.0000,179788.0000,5310.0000,201.7832,96.8288,21780,196020.0000,180353.0000,8370.0000,1244.0357,96.2774,1620,10
373,389052.0000,361287.0000,14355.0000,1828.5131,96.5532,14576,196776.0000,184446.0000,6155.0000,1091.6250,96.8619,21364,192276.0000,176841.0000,8200.0000,736.8881,96.2372,1620,9
580,387765.0000,359326.0000,15080.0000,1562.3599,96.5549,14290,192915.0000,180385.0000,6840.0000,445.2473,97.0505,21650,194850.0000,178941.0000,8240.0000,1117.1126,96.0642,1620,10
922,387783.0000,359990.0000,14435.0000,1056.9843,96.5553,14294,192969.0000,181127.0000,5440.0000,405.0000,96.6824,21646,194814.0000,178863.0000,8995.0000,651.9843,96.4294,1620,9
142,388746.0000,361079.0000,14330.0000,539.1494,96.5692,14508,195858.0000,183939.0000,5620.0000,294.3117,96.7839,21432,192888.0000,177140.0000,8710.0000,244.8377,96.3513,1620,9
