player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
922,387783.0000,360101.0000,14430.0000,1056.9843,96.5826,14294,192969.0000,181202.0000,5410.0000,405.0000,96.7057,21646,194814.0000,178899.0000,9020.0000,651.9843,96.4607,1620,9
763,387400.5000,359243.0000,14930.0000,1225.9107,96.5856,14209,191821.5000,179448.0000,6350.0000,545.2857,96.8598,21731,195579.0000,179795.0000,8580.0000,680.6250,96.3166,1620,12
238,388894.5000,361343.0000,14275.0000,1097.2817,96.5861,14541,196303.5000,184670.0000,5460.0000,58.8799,96.8551,21399,192591.0000,176673.0000,8815.0000,1038.4018,96.3119,1620,10
454,388309.5000,360881.0000,14175.0000,1520.9545,96.5869,14411,194548.5000,182502.0000,5225.0000,1077.5000,96.4937,21529,193761.0000,178379.0000,8950.0000,443.4545,96.6804,1620,8
237,387778.5000,360600.0000,13965.0000,855.9055,96.5925,14293,192955.5000,181177.0000,5725.0000,280.1912,96.8627,21647,194823.0000,179423.0000,8240.0000,575.7143,96.3249,1620,9
299,387540.0000,359540.0000,14800.0000,1199.1495,96.5939,14240,192240.0000,180267.0000,6125.0000,330.5795,96.9580,21700,195300.0000,179273.0000,8675.0000,868.5699,96.2355,1620,11
55,388507.5000,360524.0000,14755.0000,1512.5867,96.5950,14455,195142.5000,182863.0000,5470.0000,292.5000,96.5105,21485,193365.0000,177661.0000,9285.0000,1220.0867,96.6804,1620,10
142,388746.0000,361225.0000,14305.0000,539.1494,96.6004,14508,195858.0000,184058.0000,5595.0000,294.3117,96.8319,21432,192888.0000,177167.0000,8710.0000,244.8377,96.3652,1620,9
757,388161.0000,359841.0000,15130.0000,1409.4098,96.6019,14378,194103.0000,181546.0000,7030.0000,745.1598,97.1525,21562,194058.0000,178295.0000,8100.0000,664.2500,96.0512,1620,10
930,388512.0000,361156.0000,14155.0000,829.6256,96.6022,14456,195156.0000,183843.0000,6590.0000,476.0227,97.5799,21484,193356.0000,177313.0000,7565.0000,353.6029,95.6153,1620,8
