player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp_excl_grand,buyer_rtp_incl_grand,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
911,4851900.0000,4543312.0000,188640.0000,14650.4319,97.5278,359400,4851900.0000,4543312.0000,188640.0000,14650.4319,97.5278,97.8298,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,253
733,4851900.0000,4543312.0000,188770.0000,15101.8986,97.5305,359400,4851900.0000,4543312.0000,188770.0000,15101.8986,97.5305,97.8418,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,254
557,4851900.0000,4543312.0000,188800.0000,15416.9114,97.5311,359400,4851900.0000,4543312.0000,188800.0000,15416.9114,97.5311,97.8489,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,257
364,4851900.0000,4543312.0000,188910.0000,14659.2526,97.5334,359400,4851900.0000,4543312.0000,188910.0000,14659.2526,97.5334,97.8355,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,254
153,4851900.0000,4543312.0000,188985.0000,14203.9921,97.5349,359400,4851900.0000,4543312.0000,188985.0000,14203.9921,97.5349,97.8277,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,255
263,4851900.0000,4543312.0000,189170.0000,13430.9800,97.5387,359400,4851900.0000,4543312.0000,189170.0000,13430.9800,97.5387,97.8156,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,252
707,4851900.0000,4543312.0000,189990.0000,13710.5939,97.5556,359400,4851900.0000,4543312.0000,189990.0000,13710.5939,97.5556,97.8382,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,260
152,4851900.0000,4543312.0000,190445.0000,14685.3036,97.5650,359400,4851900.0000,4543312.0000,190445.0000,14685.3036,97.5650,97.8677,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,261
947,4851900.0000,4543312.0000,190615.0000,14392.2588,97.5685,359400,4851900.0000,4543312.0000,190615.0000,14392.2588,97.5685,97.8652,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,262
711,4851900.0000,4543312.0000,190880.0000,13313.7749,97.5740,359400,4851900.0000,4543312.0000,190880.0000,13313.7749,97.5740,97.8484,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,256
568,4851900.0000,4543312.0000,191320.0000,15090.0414,97.5830,359400,4851900.0000,4543312.0000,191320.0000,15090.0414,97.5830,97.8941,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,266
910,4851900.0000,4543312.0000,191410.0000,15855.0112,97.5849,359400,4851900.0000,4543312.0000,191410.0000,15855.0112,97.5849,97.9117,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,259
52,4851900.0000,4543312.0000,191545.0000,14557.4323,97.5877,359400,4851900.0000,4543312.0000,191545.0000,14557.4323,97.5877,97.8877,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,264
6,4851900.0000,4543312.0000,191565.0000,14551.3278,97.5881,359400,4851900.0000,4543312.0000,191565.0000,14551.3278,97.5881,97.8880,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,262
753,4851900.0000,4543312.0000,191830.0000,14662.9305,97.5936,359400,4851900.0000,4543312.0000,191830.0000,14662.9305,97.5936,97.8958,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,258
465,4851900.0000,4543312.0000,191870.0000,13946.3801,97.5944,359400,4851900.0000,4543312.0000,191870.0000,13946.3801,97.5944,97.8818,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,259
250,4851900.0000,4543312.0000,191910.0000,16627.6796,97.5952,359400,4851900.0000,4543312.0000,191910.0000,16627.6796,97.5952,97.9379,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
868,4851900.0000,4543312.0000,192100.0000,15276.0173,97.5991,359400,4851900.0000,4543312.0000,192100.0000,15276.0173,97.5991,97.9140,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,265
9,4851900.0000,4543312.0000,192155.0000,13905.7396,97.6003,359400,4851900.0000,4543312.0000,192155.0000,13905.7396,97.6003,97.8869,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,262
80,4851900.0000,4543312.0000,192160.0000,15919.4779,97.6004,359400,4851900.0000,4543312.0000,192160.0000,15919.4779,97.6004,97.9285,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,258
377,4851900.0000,4543312.0000,192420.0000,13625.3454,97.6057,359400,4851900.0000,4543312.0000,192420.0000,13625.3454,97.6057,97.8865,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,262
175,4851900.0000,4543312.0000,192510.0000,16097.7920,97.6076,359400,4851900.0000,4543312.0000,192510.0000,16097.7920,97.6076,97.9394,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,263
627,4851900.0000,4543312.0000,192725.0000,15370.8045,97.6120,359400,4851900.0000,4543312.0000,192725.0000,15370.8045,97.6120,97.9288,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,266
44,4851900.0000,4543312.0000,193010.0000,14747.2108,97.6179,359400,4851900.0000,4543312.0000,193010.0000,14747.2108,97.6179,97.9218,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
865,4851900.0000,4543312.0000,193045.0000,15871.0968,97.6186,359400,4851900.0000,4543312.0000,193045.0000,15871.0968,97.6186,97.9457,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,264
270,4851900.0000,4543312.0000,193165.0000,14597.2015,97.6211,359400,4851900.0000,4543312.0000,193165.0000,14597.2015,97.6211,97.9219,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,265
825,4851900.0000,4543312.0000,193235.0000,14586.1833,97.6225,359400,4851900.0000,4543312.0000,193235.0000,14586.1833,97.6225,97.9231,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,267
217,4851900.0000,4543312.0000,193300.0000,14760.8082,97.6239,359400,4851900.0000,4543312.0000,193300.0000,14760.8082,97.6239,97.9281,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,261
975,4851900.0000,4543312.0000,193330.0000,15230.7639,97.6245,359400,4851900.0000,4543312.0000,193330.0000,15230.7639,97.6245,97.9384,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,270
487,4851900.0000,4543312.0000,193390.0000,17333.1104,97.6257,359400,4851900.0000,4543312.0000,193390.0000,17333.1104,97.6257,97.9830,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,264
132,4851900.0000,4543312.0000,193425.0000,16655.5405,97.6264,359400,4851900.0000,4543312.0000,193425.0000,16655.5405,97.6264,97.9697,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,265
953,4851900.0000,4543312.0000,193540.0000,15029.2042,97.6288,359400,4851900.0000,4543312.0000,193540.0000,15029.2042,97.6288,97.9386,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,266
984,4851900.0000,4543312.0000,193750.0000,13856.9731,97.6331,359400,4851900.0000,4543312.0000,193750.0000,13856.9731,97.6331,97.9187,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,260
565,4851900.0000,4543312.0000,193795.0000,13917.1104,97.6341,359400,4851900.0000,4543312.0000,193795.0000,13917.1104,97.6341,97.9209,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,266
375,4851900.0000,4543312.0000,193800.0000,14644.5106,97.6342,359400,4851900.0000,4543312.0000,193800.0000,14644.5106,97.6342,97.9360,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,264
519,4851900.0000,4543312.0000,193810.0000,15574.6450,97.6344,359400,4851900.0000,4543312.0000,193810.0000,15574.6450,97.6344,97.9554,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,264
514,4851900.0000,4543312.0000,194000.0000,12373.5604,97.6383,359400,4851900.0000,4543312.0000,194000.0000,12373.5604,97.6383,97.8933,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,265
757,4851900.0000,4543312.0000,194005.0000,14068.7851,97.6384,359400,4851900.0000,4543312.0000,194005.0000,14068.7851,97.6384,97.9284,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,258
56,4851900.0000,4543312.0000,194055.0000,13932.0883,97.6394,359400,4851900.0000,4543312.0000,194055.0000,13932.0883,97.6394,97.9266,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
274,4851900.0000,4543312.0000,194175.0000,13880.4182,97.6419,359400,4851900.0000,4543312.0000,194175.0000,13880.4182,97.6419,97.9280,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,266
